image_path,caption
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/109156.jpg,A couple of animals that are in the wild.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/268129.jpg,A young boy riding skis down a snow covered slope.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/124736.jpg,A bald headed man wearing a pink neck tie.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/5823.jpg,A young girl skiing on a snowy slope.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/89978.jpg,a cat that is around a bunch of apples
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/109036.jpg,"A banana, orange, and a apple sitting in a pile."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/547726.jpg,A young person wearing a baseball uniform and a catchers mitt.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/136445.jpg,A living room filled with furniture and a window with min blinds.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/463338.jpg,A group of large and small elephants are in the grass.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/379115.jpg,a steeple with a clock a building and some wires
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/278211.jpg,A women who has a pile of teddy bears in front of her.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/548652.jpg,A building with a red and blue neon sign next to a  sidewalk.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/559162.jpg,A kitchen filled with a stove top oven and lots of counter space.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/342885.jpg,A black dog moving with a green toy in its mouth.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/237241.jpg,a small child is lying down on top of the bed.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/200376.jpg,an image of a dog sitting on a chair
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/58731.jpg,A wooden table with two cups on saucers on top of it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/223373.jpg,A man holding a baseball bat while standing next to home plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/29751.jpg,A black dog and white cat playing in grass.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/419497.jpg,That looks like a fully grown bear walking in the grass.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/458751.jpg,A person standing on 4 different colored fire hydrants 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/452495.jpg,A young man holding a baseball bat while standing on a field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/131564.jpg,a close up ofa cat playing with a shoe on the ground
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/111319.jpg,Many old ovens and refrigerators are collected together.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/107277.jpg,a narrow bathroom features a small shower at the end of the wall
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/350755.jpg,Photographer looks down at his own feet while a number of people play on a snowy hill.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/393686.jpg,A brown cow eating flowers and grass in a field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/375680.jpg,A large blue bus traveling down a small street next to tall buildings.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/9846.jpg,A group of young girls playing a game of soccer.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/567937.jpg,a baby elephant laying down next to a bigger elephant
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/577982.jpg,a man sits on a mountain with some skis on 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/44700.jpg,A man in beard and glasses with a red and white suit on.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/83808.jpg,A man skiis down a hill as snow falls.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/33361.jpg,A big pile of soft and cuddly pandas on a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/246848.jpg,A truck cab driving around a corner toward the camera.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/240887.jpg,Two people standing next to one another holding cell phones.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/539830.jpg,A young man riding a skateboard near a forest.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/346799.jpg,There is someone holding an vanilla icecream cookiewhich
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/216778.jpg,A man with no shirt rides a skateboard over a ledge of a skateboard park.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/135628.jpg,A bird sitting on top of a white bowl next to a bird on a white plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/270070.jpg,A long dirt road going through a forest.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/15198.jpg,A person kneeling behind a dog with words stating the dog is adopted across the picture.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/89202.jpg,A man in a wet suit standing on a surfboard in the water. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/161937.jpg,Two bears that are standing in the water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/251789.jpg,A couple of women standing next to a clock.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/230210.jpg,A group of three military personal cutting a cake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/347877.jpg,A woman holding a tennis racquet on a tennis court.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/489195.jpg,A man standing in a wine cellar filled with barrels of wine.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/474803.jpg,A motorcycle sits in front of a white cloth while on the pavement.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/198969.jpg,"A view of a bunch of sinks, in a black and white photo."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/316444.jpg,A pizza sitting on top of a pan next to an oven.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/260360.jpg,Two computer screens that are sitting in front of keyboards.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/509128.jpg,A man prepares to throw a white Frisbee.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/581038.jpg,A white stove top oven with it's door partially open.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/206932.jpg,snowboards and skis in the snow with their riders
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/185826.jpg,a tal tower with a clock on the top of it
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/457962.jpg,A man and his son eating donuts at a restaurant.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/65356.jpg,A small black and white dog sitting on a yellow davenport.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/358580.jpg,a person standing on a road with many cars 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/491989.jpg,A woman with a yellow Frisbee in her hands.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/505687.jpg,A bathroom corner with a white toilet on white wall.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/509564.jpg,A truck with its back full of photographers driving slowly down a city street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/325444.jpg,A street light with a green sign hanging from it's side.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/226658.jpg,"Two women preparing food in a kitchen, one at the sink and one at the table"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/71124.jpg,A person on a surfboard in the water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/159324.jpg,Two people are walking down a street with umbrellas in the rain behind a couple also walking in the rain.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/365582.jpg,A kitchen counter top with a microwave oven and other utensils.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/475932.jpg,A man and a woman sitting on a wooden park bench.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/291451.jpg,Two red trains sitting inside of a garage.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/232329.jpg,Two people stand near bicycles behind a motorcyclist driving on the street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/217864.jpg,A couple of street signs on top of a pedestrian crossing sign.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/37913.jpg,A green and white bus parked next to a building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/492297.jpg,A woman holding a dog wearing a hat and sunglasses.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/380657.jpg,The person skis in snow that is waist deep.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/78225.jpg,A man standing on a tennis court holding a tennis racquet.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/393781.jpg,"A plate of food with a fork, rice, meat and broccoli on it. "
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/410898.jpg,A military motorcade riding motorcycles down the street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/560573.jpg,a man that is looking at a frizbee
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/435218.jpg,A kitchen with a metal stove and metal electronic dishwasher.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/338745.jpg,A double decker bus is shown driving through the street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/564904.jpg,A young boy is enjoying his foot long chili dog.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/55984.jpg,An attentive lifeguard watches swimmers in the ocean
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/244979.jpg,A black and white photo of a horse grazing.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/252272.jpg,A modern clock hangs on the walkway ceiling outside an office
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/488583.jpg,A man pushing a lot of luggage in an airport.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/499204.jpg,A couple of hot dogs and a drink on a counter.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/534353.jpg,A horse and rider jump an obstacle during an equestrian event
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/505595.jpg,horse and buggy going down a road next to a car
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/562590.jpg,A man is snow skiing next to tree tops.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/6603.jpg,A man riding on the back of an elephant near a lake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/326210.jpg,"A desk with a laptop, computer, headphones and a book on it."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/47833.jpg,A brown refrigerator freezer sitting inside of a kitchen.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/108254.jpg,A two-person vanity is below a mirror in the bathroom.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/330041.jpg,A lit up stop sign that is on the side of a street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/471609.jpg,A person surfing on the surfboard in the sea.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/26978.jpg,A yellow banana sitting on top of a bed.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/188009.jpg,A man in white shirt skateboarding between cones.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/561630.jpg,A man sitting in front of a laptop computer at a desk.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/495489.jpg,A couple of cooks preparing food inside of a kitchen.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/468035.jpg,A brown horse is standing next to a person.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/58997.jpg,A dock filled with boats in a lake during a sunset
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/567179.jpg,"A bathroom with a toilet, sink and toilet paper roll."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/384327.jpg,A blue and yellow jet flying past the Golden Gate Bridge
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/368589.jpg,A woman standing behind two expired parking meters.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/427013.jpg,The zebra is walking alone on the grass today
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/541491.jpg,The desk is crowded with electronics and office equipment.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/306049.jpg,A man riding a wave on a surfboard in the ocean.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/322302.jpg,A black cat staring out the window behind a computer
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/580149.jpg,Toilet sending out a wooden wall above it
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/322427.jpg,A pallet is laid on the wooden floor in the apartment.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/252627.jpg,A dog standing at a window looking out with great anticipation.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/16520.jpg,A sheep relaxing on the grass with it's eyes open.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/113168.jpg,There is a small dog sitting on top of the microwave.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/341768.jpg,A CITY BUS IS ON THE SIDE CURB 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/157153.jpg,a couple of school buses and a train on the street 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/506073.jpg,A female and young boy in the same room each playing video games on separate televisions.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/123837.jpg,A table filled with plates and bowls of food.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/54996.jpg,This picture appears to be a model double decker bus.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/540407.jpg,A boat sitting on a beach next to the ocean
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/225608.jpg,Pedestrians walking down a city street in a winter scene.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/319991.jpg,a man holding a package of hot dogs outdoors with his dog
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/101643.jpg,A red and black motorcycle is on the side of the road by a field of wildflowers.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/107941.jpg,A metal sign sitting on the side of a red brick building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/38213.jpg,Cat standing on sink edge next to running faucet. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/346930.jpg,A thick crust pizza covers the whole table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/118242.jpg,The herd of elephants is traipsing through the wet field in the jungle.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/338535.jpg,Two little girls standing next to each other wearing school uniforms.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/35664.jpg,A living room filled with furniture and large window.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/220651.jpg,Two standing zebras and one mounting zebra outside within an enclosure.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/571160.jpg,A man standing next to a taller man on a tennis court.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/28317.jpg,A black car driving in snow next to a stop sign.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/542472.jpg,A white plate topped with a salad next to a glass of OJ.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/466450.jpg,A giraffe smelling a fence that is keeping it in.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/497001.jpg,a red woody with paneled sides and a surfboard on top
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/35497.jpg,A train parked inside of a station next to giant pillars.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/253004.jpg,A little kids train book setting on a keyboard.
